x,y,T
0.877551,0.081633,0.122382
0.897959,0.081633,0.101985
0.918367,0.081633,0.081587
0.938776,0.081633,0.061190
0.959184,0.081633,0.040793
0.979592,0.081633,0.020397
1.000000,0.081633,0.000000
0.000000,0.102041,1.000000
0.020408,0.102041,0.979595
0.040816,0.102041,0.959184
0.061224,0.102041,0.938773
0.081633,0.102041,0.918369
0.102041,0.102041,0.897958
0.122449,0.102041,0.877556
0.142857,0.102041,0.857145
0.163265,0.102041,0.836733
0.183673,0.102041,0.816327
0.204082,0.102041,0.795925
0.224490,0.102041,0.775522
0.244898,0.102041,0.755113
0.265306,0.102041,0.734697
0.285714,0.102041,0.714277
0.306122,0.102041,0.693853
0.326531,0.102041,0.673428
0.346939,0.102041,0.653004
0.367347,0.102041,0.632580
0.387755,0.102041,0.612157
0.408163,0.102041,0.591736
0.428571,0.102041,0.571316
0.448980,0.102041,0.550898
0.469388,0.102041,0.530482
0.489796,0.102041,0.510067
0.510204,0.102041,0.489653
0.530612,0.102041,0.469241
0.551020,0.102041,0.448830
0.571429,0.102041,0.428420
0.591837,0.102041,0.408011
0.612245,0.102041,0.387604
0.632653,0.102041,0.367197
0.653061,0.102041,0.346792
0.673469,0.102041,0.326387
0.693878,0.102041,0.305984
0.714286,0.102041,0.285581
0.734694,0.102041,0.265179
0.755102,0.102041,0.244778
0.775510,0.102041,0.224377
0.795918,0.102041,0.203977
0.816327,0.102041,0.183578
0.836735,0.102041,0.163179
0.857143,0.102041,0.142781
0.877551,0.102041,0.122383
0.897959,0.102041,0.101985
0.918367,0.102041,0.081588
0.938776,0.102041,0.061190
0.959184,0.102041,0.040794
0.979592,0.102041,0.020397
1.000000,0.102041,0.000000
0.000000,0.122449,1.000000
0.020408,0.122449,0.979595
0.040816,0.122449,0.959184
0.061224,0.122449,0.938773
0.081633,0.122449,0.918369
0.102041,0.122449,0.897959
0.122449,0.122449,0.877557
0.142857,0.122449,0.857146
0.163265,0.122449,0.836733
0.183673,0.122449,0.816327
0.204082,0.122449,0.795924
0.224490,0.122449,0.775521
0.244898,0.122449,0.755112
0.265306,0.122449,0.734696
0.285714,0.122449,0.714276
0.306122,0.122449,0.693852
0.326531,0.122449,0.673428
0.346939,0.122449,0.653003
0.367347,0.122449,0.632579
0.387755,0.122449,0.612157
0.408163,0.122449,0.591736
0.428571,0.122449,0.571317
0.448980,0.122449,0.550899
0.469388,0.122449,0.530482
0.489796,0.122449,0.510067
0.510204,0.122449,0.489654
0.530612,0.122449,0.469241
0.551020,0.122449,0.448830
0.571429,0.122449,0.428420
0.591837,0.122449,0.408012
0.612245,0.122449,0.387604
0.632653,0.122449,0.367198
0.653061,0.122449,0.346792
0.673469,0.122449,0.326388
0.693878,0.122449,0.305984
0.714286,0.122449,0.285581
0.734694,0.122449,0.265179
0.755102,0.122449,0.244778
0.775510,0.122449,0.224377
0.795918,0.122449,0.203977
0.816327,0.122449,0.183578
0.836735,0.122449,0.163179
0.857143,0.122449,0.142781
0.877551,0.122449,0.122383
0.897959,0.122449,0.101985
0.918367,0.122449,0.081588
0.938776,0.122449,0.061191
0.959184,0.122449,0.040794
0.979592,0.122449,0.020397
1.000000,0.122449,0.000000
0.000000,0.142857,1.000000
0.020408,0.142857,0.979595
0.040816,0.142857,0.959184
0.061224,0.142857,0.938773
0.081633,0.142857,0.918370
0.102041,0.142857,0.897960
0.122449,0.142857,0.877557
0.142857,0.142857,0.857146
0.163265,0.142857,0.836733
0.183673,0.142857,0.816326
0.204082,0.142857,0.795923
0.224490,0.142857,0.775520
0.244898,0.142857,0.755111
0.265306,0.142857,0.734695
0.285714,0.142857,0.714275
0.306122,0.142857,0.693852
0.326531,0.142857,0.673427
0.346939,0.142857,0.653003
0.367347,0.142857,0.632579
0.387755,0.142857,0.612157
0.408163,0.142857,0.591736
0.428571,0.142857,0.571317
0.448980,0.142857,0.550899
0.469388,0.142857,0.530483
0.489796,0.142857,0.510068
0.510204,0.142857,0.489654
0.530612,0.142857,0.469242
0.551020,0.142857,0.448831
0.571429,0.142857,0.428421
0.591837,0.142857,0.408012
0.612245,0.142857,0.387605
0.632653,0.142857,0.367198
0.653061,0.142857,0.346793
0.673469,0.142857,0.326388
0.693878,0.142857,0.305985
0.714286,0.142857,0.285582
0.734694,0.142857,0.265180
0.755102,0.142857,0.244778
0.775510,0.142857,0.224378
0.795918,0.142857,0.203978
0.816327,0.142857,0.183578
0.836735,0.142857,0.163180
0.857143,0.142857,0.142781
0.877551,0.142857,0.122383
0.897959,0.142857,0.101985
0.918367,0.142857,0.081588
0.938776,0.142857,0.061191
0.959184,0.142857,0.040794
0.979592,0.142857,0.020397
1.000000,0.142857,0.000000
0.000000,0.163265,1.000000
0.020408,0.163265,0.979595
0.040816,0.163265,0.959184
0.061224,0.163265,0.938774
0.081633,0.163265,0.918370
0.102041,0.163265,0.897960
0.122449,0.163265,0.877557
0.142857,0.163265,0.857146
0.163265,0.163265,0.836733
0.183673,0.163265,0.816325
0.204082,0.163265,0.795923
0.224490,0.163265,0.775519
0.244898,0.163265,0.755110
0.265306,0.163265,0.734695
0.285714,0.163265,0.714275
0.306122,0.163265,0.693851
0.326531,0.163265,0.673427
0.346939,0.163265,0.653003
0.367347,0.163265,0.632579
0.387755,0.163265,0.612157
0.408163,0.163265,0.591736
0.428571,0.163265,0.571317
0.448980,0.163265,0.550899
0.469388,0.163265,0.530483
0.489796,0.163265,0.510068
0.510204,0.163265,0.489655
0.530612,0.163265,0.469242
0.551020,0.163265,0.448831
0.571429,0.163265,0.428422
0.591837,0.163265,0.408013
0.612245,0.163265,0.387605
0.632653,0.163265,0.367199
0.653061,0.163265,0.346793
0.673469,0.163265,0.326389
0.693878,0.163265,0.305985
0.714286,0.163265,0.285582
0.734694,0.163265,0.265180
0.755102,0.163265,0.244779
0.775510,0.163265,0.224378
0.795918,0.163265,0.203978
0.816327,0.163265,0.183579
0.836735,0.163265,0.163180
0.857143,0.163265,0.142781
0.877551,0.163265,0.122383
0.897959,0.163265,0.101986
0.918367,0.163265,0.081588
0.938776,0.163265,0.061191
0.959184,0.163265,0.040794
0.979592,0.163265,0.020397
1.000000,0.163265,0.000000
0.000000,0.183673,1.000000
0.020408,0.183673,0.979595
0.040816,0.183673,0.959184
0.061224,0.183673,0.938774
0.081633,0.183673,0.918370
0.102041,0.183673,0.897960
0.122449,0.183673,0.877557
0.142857,0.183673,0.857145
0.163265,0.183673,0.836732
0.183673,0.183673,0.816325
0.204082,0.183673,0.795922
0.224490,0.183673,0.775518
0.244898,0.183673,0.755109
0.265306,0.183673,0.734694
0.285714,0.183673,0.714274
0.306122,0.183673,0.693851
0.326531,0.183673,0.673427
0.346939,0.183673,0.653003
0.367347,0.183673,0.632579
0.387755,0.183673,0.612157
0.408163,0.183673,0.591737
0.428571,0.183673,0.571318
0.448980,0.183673,0.550900
0.469388,0.183673,0.530484
0.489796,0.183673,0.510069
0.510204,0.183673,0.489655
0.530612,0.183673,0.469243
0.551020,0.183673,0.448832
0.571429,0.183673,0.428422
0.591837,0.183673,0.408014
0.612245,0.183673,0.387606
0.632653,0.183673,0.367200
0.653061,0.183673,0.346794
0.673469,0.183673,0.326389
0.693878,0.183673,0.305986
0.714286,0.183673,0.285583
0.734694,0.183673,0.265181
0.755102,0.183673,0.244779
0.775510,0.183673,0.224379
0.795918,0.183673,0.203979
0.816327,0.183673,0.183579
0.836735,0.183673,0.163180
0.857143,0.183673,0.142782
0.877551,0.183673,0.122384
0.897959,0.183673,0.101986
0.918367,0.183673,0.081588
0.938776,0.183673,0.061191
0.959184,0.183673,0.040794
0.979592,0.183673,0.020397
1.000000,0.183673,0.000000
0.000000,0.204082,1.000000
0.020408,0.204082,0.979595
0.040816,0.204082,0.959184
0.061224,0.204082,0.938774
0.081633,0.204082,0.918370
0.102041,0.204082,0.897960
0.122449,0.204082,0.877556
0.142857,0.204082,0.857145
0.163265,0.204082,0.836731
0.183673,0.204082,0.816324
0.204082,0.204082,0.795921
0.224490,0.204082,0.775518
0.244898,0.204082,0.755109
0.265306,0.204082,0.734694
0.285714,0.204082,0.714274
0.306122,0.204082,0.693851
0.326531,0.204082,0.673427
0.346939,0.204082,0.653003
0.367347,0.204082,0.632580
0.387755,0.204082,0.612158
0.408163,0.204082,0.591737
0.428571,0.204082,0.571318
0.448980,0.204082,0.550900
0.469388,0.204082,0.530484
0.489796,0.204082,0.510069
0.510204,0.204082,0.489656
0.530612,0.204082,0.469244
0.551020,0.204082,0.448833
0.571429,0.204082,0.428423
0.591837,0.204082,0.408014
0.612245,0.204082,0.387607
0.632653,0.204082,0.367200
0.653061,0.204082,0.346795
0.673469,0.204082,0.326390
0.693878,0.204082,0.305986
0.714286,0.204082,0.285583
0.734694,0.204082,0.265181
0.755102,0.204082,0.244780
0.775510,0.204082,0.224379
0.795918,0.204082,0.203979
0.816327,0.204082,0.183580
0.836735,0.204082,0.163181
0.857143,0.204082,0.142782
0.877551,0.204082,0.122384
0.897959,0.204082,0.101986
0.918367,0.204082,0.081589
0.938776,0.204082,0.061191
0.959184,0.204082,0.040794
0.979592,0.204082,0.020397
1.000000,0.204082,0.000000
0.000000,0.224490,1.000000
0.020408,0.224490,0.979595
0.040816,0.224490,0.959184
0.061224,0.224490,0.938774
0.081633,0.224490,0.918370
0.102041,0.224490,0.897959
0.122449,0.224490,0.877556
0.142857,0.224490,0.857144
0.163265,0.224490,0.836731
0.183673,0.224490,0.816324
0.204082,0.224490,0.795921
0.224490,0.224490,0.775517
0.244898,0.224490,0.755108
0.265306,0.224490,0.734694
0.285714,0.224490,0.714274
0.306122,0.224490,0.693851
0.326531,0.224490,0.673427
0.346939,0.224490,0.653003
0.367347,0.224490,0.632580
0.387755,0.224490,0.612158
0.408163,0.224490,0.591737
0.428571,0.224490,0.571318
0.448980,0.224490,0.550901
0.469388,0.224490,0.530485
0.489796,0.224490,0.510070
0.510204,0.224490,0.489656
0.530612,0.224490,0.469244
0.551020,0.224490,0.448833
0.571429,0.224490,0.428424
0.591837,0.224490,0.408015
0.612245,0.224490,0.387607
0.632653,0.224490,0.367201
0.653061,0.224490,0.346795
0.673469,0.224490,0.326391
0.693878,0.224490,0.305987
0.714286,0.224490,0.285584
0.734694,0.224490,0.265182
0.755102,0.224490,0.244781
0.775510,0.224490,0.224380
0.795918,0.224490,0.203980
0.816327,0.224490,0.183580
0.836735,0.224490,0.163181
0.857143,0.224490,0.142783
0.877551,0.224490,0.122384
0.897959,0.224490,0.101986
0.918367,0.224490,0.081589
0.938776,0.224490,0.061191
0.959184,0.224490,0.040794
0.979592,0.224490,0.020397
1.000000,0.224490,0.000000
0.000000,0.244898,1.000000
0.020408,0.244898,0.979595
0.040816,0.244898,0.959184
0.061224,0.244898,0.938774
0.081633,0.244898,0.918370
0.102041,0.244898,0.897959
0.122449,0.244898,0.877555
0.142857,0.244898,0.857144
0.163265,0.244898,0.836731
0.183673,0.244898,0.816323
0.204082,0.244898,0.795920
0.224490,0.244898,0.775517
0.244898,0.244898,0.755108
0.265306,0.244898,0.734693
0.285714,0.244898,0.714274
0.306122,0.244898,0.693851
0.326531,0.244898,0.673427
0.346939,0.244898,0.653003
0.367347,0.244898,0.632580
0.387755,0.244898,0.612158
0.408163,0.244898,0.591738
0.428571,0.244898,0.571319
0.448980,0.244898,0.550901
0.469388,0.244898,0.530485
0.489796,0.244898,0.510071
0.510204,0.244898,0.489657
0.530612,0.244898,0.469245
0.551020,0.244898,0.448834
0.571429,0.244898,0.428424
0.591837,0.244898,0.408016
0.612245,0.244898,0.387608
0.632653,0.244898,0.367202
0.653061,0.244898,0.346796
0.673469,0.244898,0.326392
0.693878,0.244898,0.305988
0.714286,0.244898,0.285585
0.734694,0.244898,0.265183
0.755102,0.244898,0.244781
0.775510,0.244898,0.224380
0.795918,0.244898,0.203980
0.816327,0.244898,0.183581
0.836735,0.244898,0.163182
0.857143,0.244898,0.142783
0.877551,0.244898,0.122385
0.897959,0.244898,0.101987
0.918367,0.244898,0.081589
0.938776,0.244898,0.061192
0.959184,0.244898,0.040794
0.979592,0.244898,0.020397
1.000000,0.244898,0.000000
0.000000,0.265306,1.000000
0.020408,0.265306,0.979595
0.040816,0.265306,0.959184
0.061224,0.265306,0.938773
0.081633,0.265306,0.918369
0.102041,0.265306,0.897959
0.122449,0.265306,0.877555
0.142857,0.265306,0.857144
0.163265,0.265306,0.836730
0.183673,0.265306,0.816323
0.204082,0.265306,0.795920
0.224490,0.265306,0.775517
0.244898,0.265306,0.755108
0.265306,0.265306,0.734693
0.285714,0.265306,0.714274
0.306122,0.265306,0.693851
0.326531,0.265306,0.673427
0.346939,0.265306,0.653004
0.367347,0.265306,0.632581
0.387755,0.265306,0.612159
0.408163,0.265306,0.591738
0.428571,0.265306,0.571320
0.448980,0.265306,0.550902
0.469388,0.265306,0.530486
0.489796,0.265306,0.510071
0.510204,0.265306,0.489658
0.530612,0.265306,0.469246
0.551020,0.265306,0.448835
0.571429,0.265306,0.428425
0.591837,0.265306,0.408017
0.612245,0.265306,0.387609
0.632653,0.265306,0.367203
0.653061,0.265306,0.346797
0.673469,0.265306,0.326392
0.693878,0.265306,0.305989
0.714286,0.265306,0.285586
0.734694,0.265306,0.265183
0.755102,0.265306,0.244782
0.775510,0.265306,0.224381
0.795918,0.265306,0.203981
0.816327,0.265306,0.183581
0.836735,0.265306,0.163182
0.857143,0.265306,0.142783
0.877551,0.265306,0.122385
0.897959,0.265306,0.101987
0.918367,0.265306,0.081589
0.938776,0.265306,0.061192
0.959184,0.265306,0.040794
0.979592,0.265306,0.020397
1.000000,0.265306,0.000000
0.000000,0.285714,1.000000
0.020408,0.285714,0.979595
0.040816,0.285714,0.959184
0.061224,0.285714,0.938773
0.081633,0.285714,0.918369
0.102041,0.285714,0.897959
0.122449,0.285714,0.877555
0.142857,0.285714,0.857143
0.163265,0.285714,0.836730
0.183673,0.285714,0.816323
0.204082,0.285714,0.795920
0.224490,0.285714,0.775517
0.244898,0.285714,0.755108
0.265306,0.285714,0.734694
0.285714,0.285714,0.714274
0.306122,0.285714,0.693851
0.326531,0.285714,0.673428
0.346939,0.285714,0.653004
0.367347,0.285714,0.632581
0.387755,0.285714,0.612159
0.408163,0.285714,0.591739
0.428571,0.285714,0.571320
0.448980,0.285714,0.550903
0.469388,0.285714,0.530487
0.489796,0.285714,0.510072
0.510204,0.285714,0.489659
0.530612,0.285714,0.469247
0.551020,0.285714,0.448836
0.571429,0.285714,0.428426
0.591837,0.285714,0.408017
0.612245,0.285714,0.387610
0.632653,0.285714,0.367203
0.653061,0.285714,0.346798
0.673469,0.285714,0.326393
0.693878,0.285714,0.305989
0.714286,0.285714,0.285586
0.734694,0.285714,0.265184
0.755102,0.285714,0.244783
0.775510,0.285714,0.224382
0.795918,0.285714,0.203982
0.816327,0.285714,0.183582
0.836735,0.285714,0.163183
0.857143,0.285714,0.142784
0.877551,0.285714,0.122385
0.897959,0.285714,0.101987
0.918367,0.285714,0.081590
0.938776,0.285714,0.061192
0.959184,0.285714,0.040795
0.979592,0.285714,0.020397
1.000000,0.285714,0.000000
0.000000,0.306122,1.000000
0.020408,0.306122,0.979595
0.040816,0.306122,0.959184
0.061224,0.306122,0.938773
0.081633,0.306122,0.918369
0.102041,0.306122,0.897958
0.122449,0.306122,0.877555
0.142857,0.306122,0.857143
0.163265,0.306122,0.836730
0.183673,0.306122,0.816323
0.204082,0.306122,0.795920
0.224490,0.306122,0.775517
0.244898,0.306122,0.755108
0.265306,0.306122,0.734694
0.285714,0.306122,0.714274
0.306122,0.306122,0.693852
0.326531,0.306122,0.673428
0.346939,0.306122,0.653004
0.367347,0.306122,0.632581
0.387755,0.306122,0.612160
0.408163,0.306122,0.591740
0.428571,0.306122,0.571321
0.448980,0.306122,0.550903
0.469388,0.306122,0.530487
0.489796,0.306122,0.510073
0.510204,0.306122,0.489659
0.530612,0.306122,0.469247
0.551020,0.306122,0.448836
0.571429,0.306122,0.428427
0.591837,0.306122,0.408018
0.612245,0.306122,0.387611
0.632653,0.306122,0.367204
0.653061,0.306122,0.346799
0.673469,0.306122,0.326394
0.693878,0.306122,0.305990
0.714286,0.306122,0.285587
0.734694,0.306122,0.265185
0.755102,0.306122,0.244783
0.775510,0.306122,0.224382
0.795918,0.306122,0.203982
0.816327,0.306122,0.183582
0.836735,0.306122,0.163183
0.857143,0.306122,0.142784
0.877551,0.306122,0.122386
0.897959,0.306122,0.101988
0.918367,0.306122,0.081590
0.938776,0.306122,0.061192
0.959184,0.306122,0.040795
0.979592,0.306122,0.020397
1.000000,0.306122,0.000000
0.000000,0.326531,1.000000
0.020408,0.326531,0.979595
0.040816,0.326531,0.959184
0.061224,0.326531,0.938773
0.081633,0.326531,0.918369
0.102041,0.326531,0.897958
0.122449,0.326531,0.877555
0.142857,0.326531,0.857143
0.163265,0.326531,0.836730
0.183673,0.326531,0.816323
0.204082,0.326531,0.795920
0.224490,0.326531,0.775517
0.244898,0.326531,0.755108
0.265306,0.326531,0.734694
0.285714,0.326531,0.714274
0.306122,0.326531,0.693852
0.326531,0.326531,0.673428
0.346939,0.326531,0.653005
0.367347,0.326531,0.632582
0.387755,0.326531,0.612160
0.408163,0.326531,0.591740
0.428571,0.326531,0.571321
0.448980,0.326531,0.550904
0.469388,0.326531,0.530488
0.489796,0.326531,0.510073
0.510204,0.326531,0.489660
0.530612,0.326531,0.469248
0.551020,0.326531,0.448837
0.571429,0.326531,0.428428
0.591837,0.326531,0.408019
0.612245,0.326531,0.387611
0.632653,0.326531,0.367205
0.653061,0.326531,0.346799
0.673469,0.326531,0.326395
0.693878,0.326531,0.305991
0.714286,0.326531,0.285588
0.734694,0.326531,0.265186
0.755102,0.326531,0.244784
0.775510,0.326531,0.224383
0.795918,0.326531,0.203983
0.816327,0.326531,0.183583
0.836735,0.326531,0.163184
0.857143,0.326531,0.142785
0.877551,0.326531,0.122386
0.897959,0.326531,0.101988
0.918367,0.326531,0.081590
0.938776,0.326531,0.061192
0.959184,0.326531,0.040795
0.979592,0.326531,0.020397
1.000000,0.326531,0.000000
0.000000,0.346939,1.000000
0.020408,0.346939,0.979595
0.040816,0.346939,0.959184
0.061224,0.346939,0.938773
0.081633,0.346939,0.918369
0.102041,0.346939,0.897958
0.122449,0.346939,0.877555
0.142857,0.346939,0.857143
0.163265,0.346939,0.836730
0.183673,0.346939,0.816323
0.204082,0.346939,0.795920
0.224490,0.346939,0.775517
0.244898,0.346939,0.755109
0.265306,0.346939,0.734694
0.285714,0.346939,0.714275
0.306122,0.346939,0.693852
0.326531,0.346939,0.673429
0.346939,0.346939,0.653005
0.367347,0.346939,0.632582
0.387755,0.346939,0.612161
0.408163,0.346939,0.591741
0.428571,0.346939,0.571322
0.448980,0.346939,0.550905
0.469388,0.346939,0.530489
0.489796,0.346939,0.510074
0.510204,0.346939,0.489661
0.530612,0.346939,0.469249
0.551020,0.346939,0.448838
0.571429,0.346939,0.428428
0.591837,0.346939,0.408020
0.612245,0.346939,0.387612
0.632653,0.346939,0.367206
0.653061,0.346939,0.346800
0.673469,0.346939,0.326395
0.693878,0.346939,0.305992
0.714286,0.346939,0.285589
0.734694,0.346939,0.265186
0.755102,0.346939,0.244785
0.775510,0.346939,0.224384
0.795918,0.346939,0.203983
0.816327,0.346939,0.183583
0.836735,0.346939,0.163184
0.857143,0.346939,0.142785
0.877551,0.346939,0.122387
0.897959,0.346939,0.101988
0.918367,0.346939,0.081590
0.938776,0.346939,0.061193
0.959184,0.346939,0.040795
0.979592,0.346939,0.020397
1.000000,0.346939,0.000000
0.000000,0.367347,1.000000
0.020408,0.367347,0.979595
0.040816,0.367347,0.959184
0.061224,0.367347,0.938773
0.081633,0.367347,0.918369
0.102041,0.367347,0.897958
0.122449,0.367347,0.877555
0.142857,0.367347,0.857143
0.163265,0.367347,0.836730
0.183673,0.367347,0.816323
0.204082,0.367347,0.795920
0.224490,0.367347,0.775517
0.244898,0.367347,0.755109
0.265306,0.367347,0.734694
0.285714,0.367347,0.714275
0.306122,0.367347,0.693853
0.326531,0.367347,0.673429
0.346939,0.367347,0.653006
0.367347,0.367347,0.632583
0.387755,0.367347,0.612161
0.408163,0.367347,0.591741
0.428571,0.367347,0.571322
0.448980,0.367347,0.550905
0.469388,0.367347,0.530489
0.489796,0.367347,0.510075
0.510204,0.367347,0.489661
0.530612,0.367347,0.469249
0.551020,0.367347,0.448839
0.571429,0.367347,0.428429
0.591837,0.367347,0.408020
0.612245,0.367347,0.387613
0.632653,0.367347,0.367206
