x,y,T
0.612245,0.367347,0.339768
0.632653,0.367347,0.312546
0.653061,0.367347,0.286223
0.673469,0.367347,0.260898
0.693878,0.367347,0.236650
0.714286,0.367347,0.213543
0.734694,0.367347,0.191620
0.755102,0.367347,0.170908
0.775510,0.367347,0.151411
0.795918,0.367347,0.133114
0.816327,0.367347,0.115982
0.836735,0.367347,0.099961
0.857143,0.367347,0.084980
0.877551,0.367347,0.070949
0.897959,0.367347,0.057764
0.918367,0.367347,0.045306
0.938776,0.367347,0.033444
0.959184,0.367347,0.022039
0.979592,0.367347,0.010942
1.000000,0.367347,0.000000
0.000000,0.387755,1.000000
0.020408,0.387755,0.987881
0.040816,0.387755,0.975626
0.061224,0.387755,0.963101
0.081633,0.387755,0.950177
0.102041,0.387755,0.936730
0.122449,0.387755,0.922647
0.142857,0.387755,0.907823
0.163265,0.387755,0.892167
0.183673,0.387755,0.875601
0.204082,0.387755,0.858062
0.224490,0.387755,0.839502
0.244898,0.387755,0.819892
0.265306,0.387755,0.799217
0.285714,0.387755,0.777483
0.306122,0.387755,0.754712
0.326531,0.387755,0.730941
0.346939,0.387755,0.706227
0.367347,0.387755,0.680640
0.387755,0.387755,0.654265
0.408163,0.387755,0.627200
0.428571,0.387755,0.599554
0.448980,0.387755,0.571447
0.469388,0.387755,0.543004
0.489796,0.387755,0.514357
0.510204,0.387755,0.485643
0.530612,0.387755,0.456996
0.551020,0.387755,0.428553
0.571429,0.387755,0.400446
0.591837,0.387755,0.372800
0.612245,0.387755,0.345735
0.632653,0.387755,0.319360
0.653061,0.387755,0.293773
0.673469,0.387755,0.269059
0.693878,0.387755,0.245288
0.714286,0.387755,0.222517
0.734694,0.387755,0.200783
0.755102,0.387755,0.180108
0.775510,0.387755,0.160498
0.795918,0.387755,0.141938
0.816327,0.387755,0.124399
0.836735,0.387755,0.107833
0.857143,0.387755,0.092177
0.877551,0.387755,0.077353
0.897959,0.387755,0.063270
0.918367,0.387755,0.049823
0.938776,0.387755,0.036899
0.959184,0.387755,0.024374
0.979592,0.387755,0.012119
1.000000,0.387755,0.000000
0.000000,0.408163,1.000000
0.020408,0.408163,0.986568
0.040816,0.408163,0.973021
0.061224,0.408163,0.959248
0.081633,0.408163,0.945138
0.102041,0.408163,0.930588
0.122449,0.408163,0.915503
0.142857,0.408163,0.899794
0.163265,0.408163,0.883386
0.183673,0.408163,0.866211
0.204082,0.408163,0.848217
0.224490,0.408163,0.829364
0.244898,0.408163,0.809628
0.265306,0.408163,0.788995
0.285714,0.408163,0.767471
0.306122,0.408163,0.745074
0.326531,0.408163,0.721836
0.346939,0.408163,0.697804
0.367347,0.408163,0.673038
0.387755,0.408163,0.647608
0.408163,0.408163,0.621598
0.428571,0.408163,0.595098
0.448980,0.408163,0.568211
0.469388,0.408163,0.541041
0.489796,0.408163,0.513699
0.510204,0.408163,0.486301
0.530612,0.408163,0.458959
0.551020,0.408163,0.431789
0.571429,0.408163,0.404902
0.591837,0.408163,0.378402
0.612245,0.408163,0.352392
0.632653,0.408163,0.326962
0.653061,0.408163,0.302196
0.673469,0.408163,0.278164
0.693878,0.408163,0.254926
0.714286,0.408163,0.232529
0.734694,0.408163,0.211005
0.755102,0.408163,0.190372
0.775510,0.408163,0.170636
0.795918,0.408163,0.151783
0.816327,0.408163,0.133789
0.836735,0.408163,0.116614
0.857143,0.408163,0.100206
0.877551,0.408163,0.084497
0.897959,0.408163,0.069412
0.918367,0.408163,0.054862
0.938776,0.408163,0.040752
0.959184,0.408163,0.026979
0.979592,0.408163,0.013432
1.000000,0.408163,0.000000
0.000000,0.428571,1.000000
0.020408,0.428571,0.985140
0.040816,0.428571,0.970189
0.061224,0.428571,0.955058
0.081633,0.428571,0.939659
0.102041,0.428571,0.923910
0.122449,0.428571,0.907736
0.142857,0.428571,0.891065
0.163265,0.428571,0.873838
0.183673,0.428571,0.856001
0.204082,0.428571,0.837513
0.224490,0.428571,0.818342
0.244898,0.428571,0.798468
0.265306,0.428571,0.777882
0.285714,0.428571,0.756586
0.306122,0.428571,0.734596
0.326531,0.428571,0.711937
0.346939,0.428571,0.688647
0.367347,0.428571,0.664773
0.387755,0.428571,0.640370
0.408163,0.428571,0.615507
0.428571,0.428571,0.590254
0.448980,0.428571,0.564692
0.469388,0.428571,0.538906
0.489796,0.428571,0.512984
0.510204,0.428571,0.487016
0.530612,0.428571,0.461094
0.551020,0.428571,0.435308
0.571429,0.428571,0.409746
0.591837,0.428571,0.384493
0.612245,0.428571,0.359630
0.632653,0.428571,0.335227
0.653061,0.428571,0.311353
0.673469,0.428571,0.288063
0.693878,0.428571,0.265404
0.714286,0.428571,0.243414
0.734694,0.428571,0.222118
0.755102,0.428571,0.201532
0.775510,0.428571,0.181658
0.795918,0.428571,0.162487
0.816327,0.428571,0.143999
0.836735,0.428571,0.126162
0.857143,0.428571,0.108935
0.877551,0.428571,0.092264
0.897959,0.428571,0.076090
0.918367,0.428571,0.060341
0.938776,0.428571,0.044942
0.959184,0.428571,0.029811
0.979592,0.428571,0.014860
1.000000,0.428571,0.000000
0.000000,0.448980,1.000000
0.020408,0.448980,0.983621
0.040816,0.448980,0.967177
0.061224,0.448980,0.950600
0.081633,0.448980,0.933830
0.102041,0.448980,0.916806
0.122449,0.448980,0.899473
0.142857,0.448980,0.881779
0.163265,0.448980,0.863681
0.183673,0.448980,0.845140
0.204082,0.448980,0.826127
0.224490,0.448980,0.806617
0.244898,0.448980,0.786597
0.265306,0.448980,0.766059
0.285714,0.448980,0.745006
0.306122,0.448980,0.723449
0.326531,0.448980,0.701407
0.346939,0.448980,0.678906
0.367347,0.448980,0.655980
0.387755,0.448980,0.632671
0.408163,0.448980,0.609027
0.428571,0.448980,0.585101
0.448980,0.448980,0.560950
0.469388,0.448980,0.536636
0.489796,0.448980,0.512223
0.510204,0.448980,0.487777
0.530612,0.448980,0.463364
0.551020,0.448980,0.439050
0.571429,0.448980,0.414899
0.591837,0.448980,0.390973
0.612245,0.448980,0.367329
0.632653,0.448980,0.344020
0.653061,0.448980,0.321094
0.673469,0.448980,0.298593
0.693878,0.448980,0.276551
0.714286,0.448980,0.254994
0.734694,0.448980,0.233941
0.755102,0.448980,0.213403
0.775510,0.448980,0.193383
0.795918,0.448980,0.173873
0.816327,0.448980,0.154860
0.836735,0.448980,0.136319
0.857143,0.448980,0.118221
0.877551,0.448980,0.100527
0.897959,0.448980,0.083194
0.918367,0.448980,0.066170
0.938776,0.448980,0.049400
0.959184,0.448980,0.032823
0.979592,0.448980,0.016379
1.000000,0.448980,0.000000
0.000000,0.469388,1.000000
0.020408,0.469388,0.982036
0.040816,0.469388,0.964032
0.061224,0.469388,0.945949
0.081633,0.469388,0.927748
0.102041,0.469388,0.909393
0.122449,0.469388,0.890850
0.142857,0.469388,0.872088
0.163265,0.469388,0.853081
0.183673,0.469388,0.833806
0.204082,0.469388,0.814244
0.224490,0.469388,0.794381
0.244898,0.469388,0.774208
0.265306,0.469388,0.753721
0.285714,0.469388,0.732922
0.306122,0.469388,0.711817
0.326531,0.469388,0.690417
0.346939,0.469388,0.668740
0.367347,0.469388,0.646804
0.387755,0.469388,0.624636
0.408163,0.469388,0.602265
0.428571,0.469388,0.579723
0.448980,0.469388,0.557044
0.469388,0.469388,0.534266
0.489796,0.469388,0.511429
0.510204,0.469388,0.488571
0.530612,0.469388,0.465734
0.551020,0.469388,0.442956
0.571429,0.469388,0.420277
0.591837,0.469388,0.397735
0.612245,0.469388,0.375364
0.632653,0.469388,0.353196
0.653061,0.469388,0.331260
0.673469,0.469388,0.309583
0.693878,0.469388,0.288183
0.714286,0.469388,0.267078
0.734694,0.469388,0.246279
0.755102,0.469388,0.225792
0.775510,0.469388,0.205619
0.795918,0.469388,0.185756
0.816327,0.469388,0.166194
0.836735,0.469388,0.146919
0.857143,0.469388,0.127912
0.877551,0.469388,0.109150
0.897959,0.469388,0.090607
0.918367,0.469388,0.072252
0.938776,0.469388,0.054051
0.959184,0.469388,0.035968
0.979592,0.469388,0.017964
1.000000,0.469388,0.000000
0.000000,0.489796,1.000000
0.020408,0.489796,0.980411
0.040816,0.489796,0.960809
0.061224,0.489796,0.941180
0.081633,0.489796,0.921511
0.102041,0.489796,0.901791
0.122449,0.489796,0.882008
0.142857,0.489796,0.862152
0.163265,0.489796,0.842214
0.183673,0.489796,0.822185
0.204082,0.489796,0.802061
0.224490,0.489796,0.781835
0.244898,0.489796,0.761506
0.265306,0.489796,0.741071
0.285714,0.489796,0.720532
0.306122,0.489796,0.699890
0.326531,0.489796,0.679150
0.346939,0.489796,0.658316
0.367347,0.489796,0.637396
0.387755,0.489796,0.616398
0.408163,0.489796,0.595332
0.428571,0.489796,0.574208
0.448980,0.489796,0.553039
0.469388,0.489796,0.531837
0.489796,0.489796,0.510615
0.510204,0.489796,0.489385
0.530612,0.489796,0.468163
0.551020,0.489796,0.446961
0.571429,0.489796,0.425792
0.591837,0.489796,0.404668
0.612245,0.489796,0.383602
0.632653,0.489796,0.362604
0.653061,0.489796,0.341684
0.673469,0.489796,0.320850
0.693878,0.489796,0.300110
0.714286,0.489796,0.279468
0.734694,0.489796,0.258929
0.755102,0.489796,0.238494
0.775510,0.489796,0.218165
0.795918,0.489796,0.197939
0.816327,0.489796,0.177815
0.836735,0.489796,0.157786
0.857143,0.489796,0.137848
0.877551,0.489796,0.117992
0.897959,0.489796,0.098209
0.918367,0.489796,0.078489
0.938776,0.489796,0.058820
0.959184,0.489796,0.039191
0.979592,0.489796,0.019589
1.000000,0.489796,0.000000
0.000000,0.510204,1.000000
0.020408,0.510204,0.978773
0.040816,0.510204,0.957559
0.061224,0.510204,0.936371
0.081633,0.510204,0.915223
0.102041,0.510204,0.894127
0.122449,0.510204,0.873094
0.142857,0.510204,0.852134
0.163265,0.510204,0.831256
0.183673,0.510204,0.810468
0.204082,0.510204,0.789776
0.224490,0.510204,0.769185
0.244898,0.510204,0.748698
0.265306,0.510204,0.728316
0.285714,0.510204,0.708039
0.306122,0.510204,0.687865
0.326531,0.510204,0.667789
0.346939,0.510204,0.647806
0.367347,0.510204,0.627910
0.387755,0.510204,0.608092
0.408163,0.510204,0.588341
0.428571,0.510204,0.568649
0.448980,0.510204,0.549002
0.469388,0.510204,0.529387
0.489796,0.510204,0.509794
0.510204,0.510204,0.490206
0.530612,0.510204,0.470613
0.551020,0.510204,0.450998
0.571429,0.510204,0.431351
0.591837,0.510204,0.411659
0.612245,0.510204,0.391908
0.632653,0.510204,0.372090
0.653061,0.510204,0.352194
0.673469,0.510204,0.332211
0.693878,0.510204,0.312135
0.714286,0.510204,0.291961
0.734694,0.510204,0.271684
0.755102,0.510204,0.251302
0.775510,0.510204,0.230815
0.795918,0.510204,0.210224
0.816327,0.510204,0.189532
0.836735,0.510204,0.168744
0.857143,0.510204,0.147866
0.877551,0.510204,0.126906
0.897959,0.510204,0.105873
0.918367,0.510204,0.084777
0.938776,0.510204,0.063629
0.959184,0.510204,0.042441
0.979592,0.510204,0.021227
1.000000,0.510204,0.000000
0.000000,0.530612,1.000000
0.020408,0.530612,0.977147
0.040816,0.530612,0.954335
0.061224,0.530612,0.931602
0.081633,0.530612,0.908987
0.102041,0.530612,0.886526
0.122449,0.530612,0.864252
0.142857,0.530612,0.842197
0.163265,0.530612,0.820388
0.183673,0.530612,0.798847
0.204082,0.530612,0.777593
0.224490,0.530612,0.756639
0.244898,0.530612,0.735996
0.265306,0.530612,0.715666
0.285714,0.530612,0.695649
0.306122,0.530612,0.675938
0.326531,0.530612,0.656521
0.346939,0.530612,0.637383
0.367347,0.530612,0.618502
0.387755,0.530612,0.599853
0.408163,0.530612,0.581408
0.428571,0.530612,0.563135
0.448980,0.530612,0.544997
0.469388,0.530612,0.526958
0.489796,0.530612,0.508979
0.510204,0.530612,0.491021
0.530612,0.530612,0.473042
0.551020,0.530612,0.455003
0.571429,0.530612,0.436865
0.591837,0.530612,0.418592
0.612245,0.530612,0.400147
0.632653,0.530612,0.381498
0.653061,0.530612,0.362617
0.673469,0.530612,0.343479
0.693878,0.530612,0.324062
0.714286,0.530612,0.304351
0.734694,0.530612,0.284334
0.755102,0.530612,0.264004
0.775510,0.530612,0.243361
0.795918,0.530612,0.222407
0.816327,0.530612,0.201153
0.836735,0.530612,0.179612
0.857143,0.530612,0.157803
0.877551,0.530612,0.135748
0.897959,0.530612,0.113474
0.918367,0.530612,0.091013
0.938776,0.530612,0.068398
0.959184,0.530612,0.045665
0.979592,0.530612,0.022853
1.000000,0.530612,0.000000
0.000000,0.551020,1.000000
0.020408,0.551020,0.975562
0.040816,0.551020,0.951191
0.061224,0.551020,0.926951
0.081633,0.551020,0.902904
0.102041,0.551020,0.879112
0.122449,0.551020,0.855629
0.142857,0.551020,0.832507
0.163265,0.551020,0.809788
0.183673,0.551020,0.787513
0.204082,0.551020,0.765710
0.224490,0.551020,0.744403
0.244898,0.551020,0.723607
0.265306,0.551020,0.703329
0.285714,0.551020,0.683565
0.306122,0.551020,0.664306
0.326531,0.551020,0.645532
0.346939,0.551020,0.627217
0.367347,0.551020,0.609326
0.387755,0.551020,0.591819
0.408163,0.551020,0.574646
0.428571,0.551020,0.557757
0.448980,0.551020,0.541091
0.469388,0.551020,0.524589
0.489796,0.551020,0.508185
0.510204,0.551020,0.491815
0.530612,0.551020,0.475411
0.551020,0.551020,0.458909
0.571429,0.551020,0.442243
0.591837,0.551020,0.425354
0.612245,0.551020,0.408181
0.632653,0.551020,0.390674
0.653061,0.551020,0.372783
0.673469,0.551020,0.354468
0.693878,0.551020,0.335694
0.714286,0.551020,0.316435
0.734694,0.551020,0.296671
0.755102,0.551020,0.276393
0.775510,0.551020,0.255597
0.795918,0.551020,0.234290
0.816327,0.551020,0.212487
0.836735,0.551020,0.190212
0.857143,0.551020,0.167493
0.877551,0.551020,0.144371
0.897959,0.551020,0.120888
0.918367,0.551020,0.097096
0.938776,0.551020,0.073049
0.959184,0.551020,0.048809
0.979592,0.551020,0.024438
1.000000,0.551020,0.000000
0.000000,0.571429,1.000000
0.020408,0.571429,0.974043
0.040816,0.571429,0.948178
0.061224,0.571429,0.922493
0.081633,0.571429,0.897076
0.102041,0.571429,0.872008
0.122449,0.571429,0.847366
0.142857,0.571429,0.823220
0.163265,0.571429,0.799631
0.183673,0.571429,0.776652
0.204082,0.571429,0.754323
0.224490,0.571429,0.732678
0.244898,0.571429,0.711736
0.265306,0.571429,0.691506
0.285714,0.571429,0.671985
0.306122,0.571429,0.653159
0.326531,0.571429,0.635001
0.346939,0.571429,0.617475
0.367347,0.571429,0.600534
0.387755,0.571429,0.584119
0.408163,0.571429,0.568167
0.428571,0.571429,0.552603
0.448980,0.571429,0.537348
0.469388,0.571429,0.522318
0.489796,0.571429,0.507424
0.510204,0.571429,0.492576
0.530612,0.571429,0.477682
0.551020,0.571429,0.462652
0.571429,0.571429,0.447397
0.591837,0.571429,0.431833
0.612245,0.571429,0.415881
0.632653,0.571429,0.399466
0.653061,0.571429,0.382525
0.673469,0.571429,0.364999
0.693878,0.571429,0.346841
0.714286,0.571429,0.328015
0.734694,0.571429,0.308494
0.755102,0.571429,0.288264
0.775510,0.571429,0.267322
0.795918,0.571429,0.245677
0.816327,0.571429,0.223348
0.836735,0.571429,0.200369
0.857143,0.571429,0.176780
0.877551,0.571429,0.152634
0.897959,0.571429,0.127992
0.918367,0.571429,0.102924
0.938776,0.571429,0.077507
0.959184,0.571429,0.051822
0.979592,0.571429,0.025957
1.000000,0.571429,0.000000
0.000000,0.591837,1.000000
0.020408,0.591837,0.972616
0.040816,0.591837,0.945346
0.061224,0.591837,0.918303
0.081633,0.591837,0.891597
0.102041,0.591837,0.865330
0.122449,0.591837,0.839599
0.142857,0.591837,0.814491
0.163265,0.591837,0.790084
0.183673,0.591837,0.766442
0.204082,0.591837,0.743620
0.224490,0.591837,0.721656
0.244898,0.591837,0.700577
0.265306,0.591837,0.680392
0.285714,0.591837,0.661100
0.306122,0.591837,0.642681
0.326531,0.591837,0.625102
0.346939,0.591837,0.608318
0.367347,0.591837,0.592268
0.387755,0.591837,0.576882
0.408163,0.591837,0.562076
0.428571,0.591837,0.547759
0.448980,0.591837,0.533830
0.469388,0.591837,0.520184
0.489796,0.591837,0.506709
0.510204,0.591837,0.493291
0.530612,0.591837,0.479816
0.551020,0.591837,0.466170
0.571429,0.591837,0.452241
0.591837,0.591837,0.437924
0.612245,0.591837,0.423118
0.632653,0.591837,0.407732
0.653061,0.591837,0.391682
0.673469,0.591837,0.374898
0.693878,0.591837,0.357319
0.714286,0.591837,0.338900
0.734694,0.591837,0.319608
0.755102,0.591837,0.299423
0.775510,0.591837,0.278344
0.795918,0.591837,0.256380
0.816327,0.591837,0.233558
0.836735,0.591837,0.209916
0.857143,0.591837,0.185509
0.877551,0.591837,0.160401
0.897959,0.591837,0.134670
0.918367,0.591837,0.108403
0.938776,0.591837,0.081697
0.959184,0.591837,0.054654
0.979592,0.591837,0.027384
1.000000,0.591837,0.000000
0.000000,0.612245,1.000000
0.020408,0.612245,0.971302
0.040816,0.612245,0.942741
0.061224,0.612245,0.914450
0.081633,0.612245,0.886558
0.102041,0.612245,0.859188
0.122449,0.612245,0.832455
0.142857,0.612245,0.806462
0.163265,0.612245,0.781302
0.183673,0.612245,0.757052
0.204082,0.612245,0.733775
0.224490,0.612245,0.711518
0.244898,0.612245,0.690313
0.265306,0.612245,0.670171
0.285714,0.612245,0.651088
0.306122,0.612245,0.633043
0.326531,0.612245,0.615998
0.346939,0.612245,0.599895
0.367347,0.612245,0.584666
0.387755,0.612245,0.570225
0.408163,0.612245,0.556474
0.428571,0.612245,0.543303
0.448980,0.612245,0.530594
0.469388,0.612245,0.518221
0.489796,0.612245,0.506051
0.510204,0.612245,0.493949
0.530612,0.612245,0.481779
0.551020,0.612245,0.469406
0.571429,0.612245,0.456697
0.591837,0.612245,0.443526
0.612245,0.612245,0.429775
0.632653,0.612245,0.415334
0.653061,0.612245,0.400105
0.673469,0.612245,0.384002
0.693878,0.612245,0.366957
0.714286,0.612245,0.348912
0.734694,0.612245,0.329829
0.755102,0.612245,0.309687
0.775510,0.612245,0.288482
0.795918,0.612245,0.266225
0.816327,0.612245,0.242948
0.836735,0.612245,0.218698
0.857143,0.612245,0.193538
0.877551,0.612245,0.167545
0.897959,0.612245,0.140812
0.918367,0.612245,0.113442
0.938776,0.612245,0.085550
0.959184,0.612245,0.057259
0.979592,0.612245,0.028698
1.000000,0.612245,0.000000
0.000000,0.632653,1.000000
0.020408,0.632653,0.970125
0.040816,0.632653,0.940406
0.061224,0.632653,0.910995
0.081633,0.632653,0.882041
0.102041,0.632653,0.853682
0.122449,0.632653,0.826051
0.142857,0.632653,0.799266
0.163265,0.632653,0.773430
0.183673,0.632653,0.748635
0.204082,0.632653,0.724950
0.224490,0.632653,0.702431
0.244898,0.632653,0.681112
0.265306,0.632653,0.661008
0.285714,0.632653,0.642114
0.306122,0.632653,0.624405
0.326531,0.632653,0.607836
0.346939,0.632653,0.592346
0.367347,0.632653,0.577852
0.387755,0.632653,0.564258
0.408163,0.632653,0.551452
0.428571,0.632653,0.539309
0.448980,0.632653,0.527694
0.469388,0.632653,0.516461
0.489796,0.632653,0.505461
0.510204,0.632653,0.494539
0.530612,0.632653,0.483539
0.551020,0.632653,0.472306
0.571429,0.632653,0.460691
0.591837,0.632653,0.448548
0.612245,0.632653,0.435742
0.632653,0.632653,0.422148
0.653061,0.632653,0.407654
0.673469,0.632653,0.392164
0.693878,0.632653,0.375595
0.714286,0.632653,0.357886
0.734694,0.632653,0.338992
0.755102,0.632653,0.318888
0.775510,0.632653,0.297569
0.795918,0.632653,0.275050
0.816327,0.632653,0.251365
0.836735,0.632653,0.226570
0.857143,0.632653,0.200734
0.877551,0.632653,0.173949
0.897959,0.632653,0.146318
0.918367,0.632653,0.117959
0.938776,0.632653,0.089005
0.959184,0.632653,0.059594
0.979592,0.632653,0.029875
1.000000,0.632653,0.000000
0.000000,0.653061,1.000000
0.020408,0.653061,0.969104
0.040816,0.653061,0.938380
0.061224,0.653061,0.907997
0.081633,0.653061,0.878120
0.102041,0.653061,0.848904
0.122449,0.653061,0.820493
0.142857,0.653061,0.793019
0.163265,0.653061,0.766598
0.183673,0.653061,0.741329
0.204082,0.653061,0.717291
0.224490,0.653061,0.694544
0.244898,0.653061,0.673127
0.265306,0.653061,0.653056
0.285714,0.653061,0.634325
0.306122,0.653061,0.616907
0.326531,0.653061,0.600753
0.346939,0.653061,0.585793
0.367347,0.653061,0.571938
0.387755,0.653061,0.559079
0.408163,0.653061,0.547093
0.428571,0.653061,0.535843
0.448980,0.653061,0.525176
0.469388,0.653061,0.514934
0.489796,0.653061,0.504949
0.510204,0.653061,0.495051
0.530612,0.653061,0.485066
0.551020,0.653061,0.474824
0.571429,0.653061,0.464157
0.591837,0.653061,0.452907
0.612245,0.653061,0.440921
0.632653,0.653061,0.428062
0.653061,0.653061,0.414207
0.673469,0.653061,0.399247
0.693878,0.653061,0.383093
0.714286,0.653061,0.365675
0.734694,0.653061,0.346944
0.755102,0.653061,0.326873
0.775510,0.653061,0.305456
0.795918,0.653061,0.282709
0.816327,0.653061,0.258671
0.836735,0.653061,0.233402
0.857143,0.653061,0.206981
0.877551,0.653061,0.179507
0.897959,0.653061,0.151096
0.918367,0.653061,0.121880
0.938776,0.653061,0.092003
0.959184,0.653061,0.061620
0.979592,0.653061,0.030896
1.000000,0.653061,0.000000
0.000000,0.673469,1.000000
0.020408,0.673469,0.968254
0.040816,0.673469,0.936695
0.061224,0.673469,0.905504
0.081633,0.673469,0.874860
0.102041,0.673469,0.844931
0.122449,0.673469,0.815872
0.142857,0.673469,0.787826
0.163265,0.673469,0.760918
0.183673,0.673469,0.735255
0.204082,0.673469,0.710923
0.224490,0.673469,0.687987
0.244898,0.673469,0.666488
0.265306,0.673469,0.646444
0.285714,0.673469,0.627849
0.306122,0.673469,0.610673
0.326531,0.673469,0.594864
0.346939,0.673469,0.580345
0.367347,0.673469,0.567020
0.387755,0.673469,0.554773
0.408163,0.673469,0.543470
0.428571,0.673469,0.532960
0.448980,0.673469,0.523083
0.469388,0.673469,0.513664
0.489796,0.673469,0.504524
0.510204,0.673469,0.495476
0.530612,0.673469,0.486336
0.551020,0.673469,0.476917
0.571429,0.673469,0.467040
0.591837,0.673469,0.456530
0.612245,0.673469,0.445227
0.632653,0.673469,0.432980
0.653061,0.673469,0.419655
0.673469,0.673469,0.405136
0.693878,0.673469,0.389327
0.714286,0.673469,0.372151
0.734694,0.673469,0.353556
0.755102,0.673469,0.333512
0.775510,0.673469,0.312013
0.795918,0.673469,0.289077
0.816327,0.673469,0.264745
0.836735,0.673469,0.239082
0.857143,0.673469,0.212174
0.877551,0.673469,0.184128
0.897959,0.673469,0.155069
0.918367,0.673469,0.125140
0.938776,0.673469,0.094496
0.959184,0.673469,0.063305
0.979592,0.673469,0.031746
1.000000,0.673469,0.000000
0.000000,0.693878,1.000000
0.020408,0.693878,0.967591
0.040816,0.693878,0.935379
0.061224,0.693878,0.903558
0.081633,0.693878,0.872315
0.102041,0.693878,0.841828
0.122449,0.693878,0.812263
0.142857,0.693878,0.783770
0.163265,0.693878,0.756482
0.183673,0.693878,0.730512
0.204082,0.693878,0.705950
0.224490,0.693878,0.682866
0.244898,0.693878,0.661303
0.265306,0.693878,0.641281
0.285714,0.693878,0.622792
0.306122,0.693878,0.605805
0.326531,0.693878,0.590265
0.346939,0.693878,0.576091
0.367347,0.693878,0.563180
0.387755,0.693878,0.551411
0.408163,0.693878,0.540640
0.428571,0.693878,0.530710
0.448980,0.693878,0.521448
0.469388,0.693878,0.512673
0.489796,0.693878,0.504191
0.510204,0.693878,0.495809
0.530612,0.693878,0.487327
0.551020,0.693878,0.478552
0.571429,0.693878,0.469290
0.591837,0.693878,0.459360
0.612245,0.693878,0.448589
0.632653,0.693878,0.436820
0.653061,0.693878,0.423909
0.673469,0.693878,0.409735
0.693878,0.693878,0.394195
0.714286,0.693878,0.377208
0.734694,0.693878,0.358719
0.755102,0.693878,0.338697
0.775510,0.693878,0.317134
0.795918,0.693878,0.294050
0.816327,0.693878,0.269488
0.836735,0.693878,0.243518
0.857143,0.693878,0.216230
0.877551,0.693878,0.187737
0.897959,0.693878,0.158172
0.918367,0.693878,0.127685
0.938776,0.693878,0.096442
0.959184,0.693878,0.064621
0.979592,0.693878,0.032409
1.000000,0.693878,0.000000
0.000000,0.714286,1.000000
0.020408,0.714286,0.967125
0.040816,0.714286,0.934454
0.061224,0.714286,0.902190
0.081633,0.714286,0.870526
0.102041,0.714286,0.839648
0.122449,0.714286,0.809727
0.142857,0.714286,0.780920
0.163265,0.714286,0.753364
0.183673,0.714286,0.727178
0.204082,0.714286,0.702455
0.224490,0.714286,0.679267
0.244898,0.714286,0.657659
0.265306,0.714286,0.637652
0.285714,0.714286,0.619237
0.306122,0.714286,0.602384
0.326531,0.714286,0.587032
0.346939,0.714286,0.573100
0.367347,0.714286,0.560481
0.387755,0.714286,0.549047
0.408163,0.714286,0.538651
0.428571,0.714286,0.529128
0.448980,0.714286,0.520300
0.469388,0.714286,0.511976
0.489796,0.714286,0.503958
0.510204,0.714286,0.496042
0.530612,0.714286,0.488024
0.551020,0.714286,0.479700
0.571429,0.714286,0.470872
0.591837,0.714286,0.461349
0.612245,0.714286,0.450953
0.632653,0.714286,0.439519
0.653061,0.714286,0.426900
0.673469,0.714286,0.412968
0.693878,0.714286,0.397616
0.714286,0.714286,0.380763
0.734694,0.714286,0.362348
0.755102,0.714286,0.342341
0.775510,0.714286,0.320733
0.795918,0.714286,0.297545
0.816327,0.714286,0.272822
0.836735,0.714286,0.246636
0.857143,0.714286,0.219080
0.877551,0.714286,0.190273
0.897959,0.714286,0.160352
0.918367,0.714286,0.129474
0.938776,0.714286,0.097810
0.959184,0.714286,0.065546
0.979592,0.714286,0.032875
1.000000,0.714286,0.000000
0.000000,0.734694,1.000000
0.020408,0.734694,0.966863
0.040816,0.734694,0.933935
0.061224,0.734694,0.901422
0.081633,0.734694,0.869522
0.102041,0.734694,0.838425
0.122449,0.734694,0.808304
0.142857,0.734694,0.779321
0.163265,0.734694,0.751616
0.183673,0.734694,0.725308
0.204082,0.734694,0.700495
0.224490,0.734694,0.677248
0.244898,0.734694,0.655615
0.265306,0.734694,0.635616
0.285714,0.734694,0.617243
0.306122,0.734694,0.600464
0.326531,0.734694,0.585219
0.346939,0.734694,0.571423
0.367347,0.734694,0.558967
0.387755,0.734694,0.547722
0.408163,0.734694,0.537535
0.428571,0.734694,0.528241
0.448980,0.734694,0.519655
0.469388,0.734694,0.511585
0.489796,0.734694,0.503827
0.510204,0.734694,0.496173
0.530612,0.734694,0.488415
0.551020,0.734694,0.480345
0.571429,0.734694,0.471759
0.591837,0.734694,0.462465
0.612245,0.734694,0.452278
0.632653,0.734694,0.441033
0.653061,0.734694,0.428577
0.673469,0.734694,0.414781
0.693878,0.734694,0.399536
0.714286,0.734694,0.382757
0.734694,0.734694,0.364384
0.755102,0.734694,0.344385
0.775510,0.734694,0.322752
0.795918,0.734694,0.299505
0.816327,0.734694,0.274692
0.836735,0.734694,0.248384
0.857143,0.734694,0.220679
0.877551,0.734694,0.191696
0.897959,0.734694,0.161575
0.918367,0.734694,0.130478
0.938776,0.734694,0.098578
0.959184,0.734694,0.066065
0.979592,0.734694,0.033137
1.000000,0.734694,0.000000
0.000000,0.755102,1.000000
0.020408,0.755102,0.966811
0.040816,0.755102,0.933831
0.061224,0.755102,0.901268
0.081633,0.755102,0.869321
0.102041,0.755102,0.838179
0.122449,0.755102,0.808019
0.142857,0.755102,0.779000
0.163265,0.755102,0.751264
0.183673,0.755102,0.724932
0.204082,0.755102,0.700101
0.224490,0.755102,0.676843
