x,y,T
0.427136,0.000000,0.572791
0.432161,0.000000,0.567738
0.437186,0.000000,0.562685
0.442211,0.000000,0.557632
0.447236,0.000000,0.552579
0.452261,0.000000,0.547527
0.457286,0.000000,0.542474
0.462312,0.000000,0.537422
0.467337,0.000000,0.532369
0.472362,0.000000,0.527317
0.477387,0.000000,0.522266
0.482412,0.000000,0.517214
0.487437,0.000000,0.512163
0.492462,0.000000,0.507111
0.497487,0.000000,0.502060
0.502513,0.000000,0.497010
0.507538,0.000000,0.491960
0.512563,0.000000,0.486910
0.517588,0.000000,0.481860
0.522613,0.000000,0.476811
0.527638,0.000000,0.471762
0.532663,0.000000,0.466713
0.537688,0.000000,0.461665
0.542714,0.000000,0.456618
0.547739,0.000000,0.451571
0.552764,0.000000,0.446524
0.557789,0.000000,0.441477
0.562814,0.000000,0.436432
0.567839,0.000000,0.431386
0.572864,0.000000,0.426342
0.577889,0.000000,0.421297
0.582915,0.000000,0.416254
0.587940,0.000000,0.411211
0.592965,0.000000,0.406168
0.597990,0.000000,0.401126
0.603015,0.000000,0.396085
0.608040,0.000000,0.391044
0.613065,0.000000,0.386004
0.618090,0.000000,0.380965
0.623116,0.000000,0.375926
0.628141,0.000000,0.370888
0.633166,0.000000,0.365850
0.638191,0.000000,0.360814
0.643216,0.000000,0.355778
0.648241,0.000000,0.350742
0.653266,0.000000,0.345708
0.658291,0.000000,0.340674
0.663317,0.000000,0.335641
0.668342,0.000000,0.330608
0.673367,0.000000,0.325577
0.678392,0.000000,0.320546
0.683417,0.000000,0.315516
0.688442,0.000000,0.310486
0.693467,0.000000,0.305458
0.698492,0.000000,0.300430
0.703518,0.000000,0.295403
0.708543,0.000000,0.290377
0.713568,0.000000,0.285352
0.718593,0.000000,0.280327
0.723618,0.000000,0.275303
0.728643,0.000000,0.270280
0.733668,0.000000,0.265258
0.738693,0.000000,0.260237
0.743719,0.000000,0.255216
0.748744,0.000000,0.250196
0.753769,0.000000,0.245177
0.758794,0.000000,0.240159
0.763819,0.000000,0.235141
0.768844,0.000000,0.230125
0.773869,0.000000,0.225109
0.778894,0.000000,0.220094
0.783920,0.000000,0.215079
0.788945,0.000000,0.210066
0.793970,0.000000,0.205053
0.798995,0.000000,0.200041
0.804020,0.000000,0.195029
0.809045,0.000000,0.190018
0.814070,0.000000,0.185008
0.819095,0.000000,0.179999
0.824121,0.000000,0.174991
0.829146,0.000000,0.169983
0.834171,0.000000,0.164975
0.839196,0.000000,0.159969
0.844221,0.000000,0.154963
0.849246,0.000000,0.149958
0.854271,0.000000,0.144953
0.859296,0.000000,0.139949
0.864322,0.000000,0.134945
0.869347,0.000000,0.129942
0.874372,0.000000,0.124940
0.879397,0.000000,0.119938
0.884422,0.000000,0.114936
0.889447,0.000000,0.109935
0.894472,0.000000,0.104935
0.899497,0.000000,0.099935
0.904523,0.000000,0.094936
0.909548,0.000000,0.089936
0.914573,0.000000,0.084938
0.919598,0.000000,0.079939
0.924623,0.000000,0.074941
0.929648,0.000000,0.069944
0.934673,0.000000,0.064946
0.939698,0.000000,0.059949
0.944724,0.000000,0.054953
0.949749,0.000000,0.049956
0.954774,0.000000,0.044960
0.959799,0.000000,0.039964
0.964824,0.000000,0.034968
0.969849,0.000000,0.029972
0.974874,0.000000,0.024977
0.979899,0.000000,0.019981
0.984925,0.000000,0.014986
0.989950,0.000000,0.009990
0.994975,0.000000,0.004995
1.000000,0.000000,0.000000
0.000000,0.005025,1.000000
0.005025,0.005025,0.994997
0.010050,0.005025,0.989999
0.015075,0.005025,0.984995
0.020101,0.005025,0.979993
0.025126,0.005025,0.974992
0.030151,0.005025,0.969990
0.035176,0.005025,0.964990
0.040201,0.005025,0.959986
0.045226,0.005025,0.954986
0.050251,0.005025,0.949981
0.055276,0.005025,0.944980
0.060302,0.005025,0.939978
0.065327,0.005025,0.934973
0.070352,0.005025,0.929971
0.075377,0.005025,0.924968
0.080402,0.005025,0.919963
0.085427,0.005025,0.914959
0.090452,0.005025,0.909955
0.095477,0.005025,0.904949
0.100503,0.005025,0.899944
0.105528,0.005025,0.894938
0.110553,0.005025,0.889931
0.115578,0.005025,0.884925
0.120603,0.005025,0.879919
0.125628,0.005025,0.874912
0.130653,0.005025,0.869903
0.135678,0.005025,0.864892
0.140704,0.005025,0.859883
0.145729,0.005025,0.854875
0.150754,0.005025,0.849866
0.155779,0.005025,0.844855
0.160804,0.005025,0.839842
0.165829,0.005025,0.834827
0.170854,0.005025,0.829814
0.175879,0.005025,0.824802
0.180905,0.005025,0.819790
0.185930,0.005025,0.814777
0.190955,0.005025,0.809760
0.195980,0.005025,0.804741
0.201005,0.005025,0.799722
0.206030,0.005025,0.794702
0.211055,0.005025,0.789684
0.216080,0.005025,0.784666
0.221106,0.005025,0.779648
0.226131,0.005025,0.774628
0.231156,0.005025,0.769604
0.236181,0.005025,0.764579
0.241206,0.005025,0.759551
0.246231,0.005025,0.754522
0.251256,0.005025,0.749493
0.256281,0.005025,0.744464
0.261307,0.005025,0.739436
0.266332,0.005025,0.734407
0.271357,0.005025,0.729376
0.276382,0.005025,0.724344
0.281407,0.005025,0.719308
0.286432,0.005025,0.714270
0.291457,0.005025,0.709228
0.296482,0.005025,0.704182
0.301508,0.005025,0.699133
0.306533,0.005025,0.694083
0.311558,0.005025,0.689030
0.316583,0.005025,0.683976
0.321608,0.005025,0.678922
0.326633,0.005025,0.673867
0.331658,0.005025,0.668812
0.336683,0.005025,0.663757
0.341709,0.005025,0.658702
0.346734,0.005025,0.653648
0.351759,0.005025,0.648593
0.356784,0.005025,0.643539
0.361809,0.005025,0.638486
0.366834,0.005025,0.633432
0.371859,0.005025,0.628378
0.376884,0.005025,0.623325
0.381910,0.005025,0.618271
0.386935,0.005025,0.613218
0.391960,0.005025,0.608165
0.396985,0.005025,0.603111
0.402010,0.005025,0.598058
0.407035,0.005025,0.593005
0.412060,0.005025,0.587951
0.417085,0.005025,0.582898
0.422111,0.005025,0.577845
0.427136,0.005025,0.572791
0.432161,0.005025,0.567738
0.437186,0.005025,0.562685
0.442211,0.005025,0.557632
0.447236,0.005025,0.552579
0.452261,0.005025,0.547527
0.457286,0.005025,0.542474
0.462312,0.005025,0.537422
0.467337,0.005025,0.532369
0.472362,0.005025,0.527317
0.477387,0.005025,0.522266
0.482412,0.005025,0.517214
0.487437,0.005025,0.512163
0.492462,0.005025,0.507111
0.497487,0.005025,0.502060
0.502513,0.005025,0.497010
0.507538,0.005025,0.491960
0.512563,0.005025,0.486910
0.517588,0.005025,0.481860
0.522613,0.005025,0.476811
0.527638,0.005025,0.471762
0.532663,0.005025,0.466713
0.537688,0.005025,0.461665
0.542714,0.005025,0.456618
0.547739,0.005025,0.451571
0.552764,0.005025,0.446524
0.557789,0.005025,0.441477
0.562814,0.005025,0.436432
0.567839,0.005025,0.431386
0.572864,0.005025,0.426342
0.577889,0.005025,0.421297
0.582915,0.005025,0.416254
0.587940,0.005025,0.411211
0.592965,0.005025,0.406168
0.597990,0.005025,0.401126
0.603015,0.005025,0.396085
0.608040,0.005025,0.391044
0.613065,0.005025,0.386004
0.618090,0.005025,0.380965
0.623116,0.005025,0.375926
0.628141,0.005025,0.370888
0.633166,0.005025,0.365850
0.638191,0.005025,0.360814
0.643216,0.005025,0.355778
0.648241,0.005025,0.350742
0.653266,0.005025,0.345708
0.658291,0.005025,0.340674
0.663317,0.005025,0.335641
0.668342,0.005025,0.330608
0.673367,0.005025,0.325577
0.678392,0.005025,0.320546
0.683417,0.005025,0.315516
0.688442,0.005025,0.310486
0.693467,0.005025,0.305458
0.698492,0.005025,0.300430
0.703518,0.005025,0.295403
0.708543,0.005025,0.290377
0.713568,0.005025,0.285352
0.718593,0.005025,0.280327
0.723618,0.005025,0.275303
0.728643,0.005025,0.270280
0.733668,0.005025,0.265258
0.738693,0.005025,0.260237
0.743719,0.005025,0.255216
0.748744,0.005025,0.250196
0.753769,0.005025,0.245177
0.758794,0.005025,0.240159
0.763819,0.005025,0.235141
0.768844,0.005025,0.230125
0.773869,0.005025,0.225109
0.778894,0.005025,0.220094
0.783920,0.005025,0.215079
0.788945,0.005025,0.210066
0.793970,0.005025,0.205053
0.798995,0.005025,0.200041
0.804020,0.005025,0.195029
0.809045,0.005025,0.190018
0.814070,0.005025,0.185008
0.819095,0.005025,0.179999
0.824121,0.005025,0.174991
0.829146,0.005025,0.169983
0.834171,0.005025,0.164975
0.839196,0.005025,0.159969
0.844221,0.005025,0.154963
0.849246,0.005025,0.149958
0.854271,0.005025,0.144953
0.859296,0.005025,0.139949
0.864322,0.005025,0.134945
0.869347,0.005025,0.129942
0.874372,0.005025,0.124940
0.879397,0.005025,0.119938
0.884422,0.005025,0.114936
0.889447,0.005025,0.109935
0.894472,0.005025,0.104935
0.899497,0.005025,0.099935
0.904523,0.005025,0.094936
0.909548,0.005025,0.089936
0.914573,0.005025,0.084938
0.919598,0.005025,0.079939
0.924623,0.005025,0.074941
0.929648,0.005025,0.069944
0.934673,0.005025,0.064946
0.939698,0.005025,0.059949
0.944724,0.005025,0.054953
0.949749,0.005025,0.049956
0.954774,0.005025,0.044960
0.959799,0.005025,0.039964
0.964824,0.005025,0.034968
0.969849,0.005025,0.029972
0.974874,0.005025,0.024977
0.979899,0.005025,0.019981
0.984925,0.005025,0.014986
0.989950,0.005025,0.009990
0.994975,0.005025,0.004995
1.000000,0.005025,0.000000
0.000000,0.010050,1.000000
0.005025,0.010050,0.994997
0.010050,0.010050,0.989996
0.015075,0.010050,0.984996
0.020101,0.010050,0.979994
0.025126,0.010050,0.974992
0.030151,0.010050,0.969990
0.035176,0.010050,0.964990
0.040201,0.010050,0.959986
0.045226,0.010050,0.954985
0.050251,0.010050,0.949983
0.055276,0.010050,0.944979
0.060302,0.010050,0.939977
0.065327,0.010050,0.934974
0.070352,0.010050,0.929972
0.075377,0.010050,0.924966
0.080402,0.010050,0.919962
0.085427,0.010050,0.914960
0.090452,0.010050,0.909956
0.095477,0.010050,0.904949
0.100503,0.010050,0.899943
0.105528,0.010050,0.894938
0.110553,0.010050,0.889932
0.115578,0.010050,0.884925
0.120603,0.010050,0.879918
0.125628,0.010050,0.874910
0.130653,0.010050,0.869902
0.135678,0.010050,0.864892
0.140704,0.010050,0.859884
0.145729,0.010050,0.854875
0.150754,0.010050,0.849866
0.155779,0.010050,0.844854
0.160804,0.010050,0.839841
0.165829,0.010050,0.834827
0.170854,0.010050,0.829814
0.175879,0.010050,0.824803
0.180905,0.010050,0.819790
0.185930,0.010050,0.814776
0.190955,0.010050,0.809759
0.195980,0.010050,0.804741
0.201005,0.010050,0.799721
0.206030,0.010050,0.794702
0.211055,0.010050,0.789684
0.216080,0.010050,0.784667
0.221106,0.010050,0.779648
0.226131,0.010050,0.774627
0.231156,0.010050,0.769604
0.236181,0.010050,0.764578
0.241206,0.010050,0.759550
0.246231,0.010050,0.754521
0.251256,0.010050,0.749493
0.256281,0.010050,0.744464
0.261307,0.010050,0.739436
0.266332,0.010050,0.734407
0.271357,0.010050,0.729377
0.276382,0.010050,0.724344
0.281407,0.010050,0.719308
0.286432,0.010050,0.714270
0.291457,0.010050,0.709227
0.296482,0.010050,0.704182
0.301508,0.010050,0.699133
0.306533,0.010050,0.694082
0.311558,0.010050,0.689030
0.316583,0.010050,0.683976
0.321608,0.010050,0.678921
0.326633,0.010050,0.673866
0.331658,0.010050,0.668811
0.336683,0.010050,0.663757
0.341709,0.010050,0.658702
0.346734,0.010050,0.653647
0.351759,0.010050,0.648593
0.356784,0.010050,0.643539
0.361809,0.010050,0.638485
0.366834,0.010050,0.633432
0.371859,0.010050,0.628378
0.376884,0.010050,0.623325
0.381910,0.010050,0.618271
0.386935,0.010050,0.613218
0.391960,0.010050,0.608165
0.396985,0.010050,0.603111
0.402010,0.010050,0.598058
0.407035,0.010050,0.593004
0.412060,0.010050,0.587951
0.417085,0.010050,0.582898
0.422111,0.010050,0.577845
0.427136,0.010050,0.572791
0.432161,0.010050,0.567738
0.437186,0.010050,0.562685
0.442211,0.010050,0.557632
0.447236,0.010050,0.552579
0.452261,0.010050,0.547527
0.457286,0.010050,0.542474
0.462312,0.010050,0.537422
0.467337,0.010050,0.532369
0.472362,0.010050,0.527317
0.477387,0.010050,0.522266
0.482412,0.010050,0.517214
0.487437,0.010050,0.512162
0.492462,0.010050,0.507111
0.497487,0.010050,0.502060
0.502513,0.010050,0.497010
0.507538,0.010050,0.491960
0.512563,0.010050,0.486910
0.517588,0.010050,0.481860
0.522613,0.010050,0.476811
0.527638,0.010050,0.471762
0.532663,0.010050,0.466714
0.537688,0.010050,0.461665
0.542714,0.010050,0.456618
0.547739,0.010050,0.451571
0.552764,0.010050,0.446524
0.557789,0.010050,0.441478
0.562814,0.010050,0.436432
0.567839,0.010050,0.431387
0.572864,0.010050,0.426342
0.577889,0.010050,0.421298
0.582915,0.010050,0.416254
0.587940,0.010050,0.411211
0.592965,0.010050,0.406168
0.597990,0.010050,0.401126
0.603015,0.010050,0.396085
0.608040,0.010050,0.391044
0.613065,0.010050,0.386004
0.618090,0.010050,0.380965
0.623116,0.010050,0.375926
0.628141,0.010050,0.370888
0.633166,0.010050,0.365851
0.638191,0.010050,0.360814
0.643216,0.010050,0.355778
0.648241,0.010050,0.350742
0.653266,0.010050,0.345708
0.658291,0.010050,0.340674
0.663317,0.010050,0.335641
0.668342,0.010050,0.330609
0.673367,0.010050,0.325577
0.678392,0.010050,0.320546
0.683417,0.010050,0.315516
0.688442,0.010050,0.310487
0.693467,0.010050,0.305458
0.698492,0.010050,0.300430
0.703518,0.010050,0.295403
0.708543,0.010050,0.290377
0.713568,0.010050,0.285352
0.718593,0.010050,0.280327
0.723618,0.010050,0.275303
0.728643,0.010050,0.270280
0.733668,0.010050,0.265258
0.738693,0.010050,0.260237
0.743719,0.010050,0.255216
0.748744,0.010050,0.250196
0.753769,0.010050,0.245177
0.758794,0.010050,0.240159
0.763819,0.010050,0.235142
0.768844,0.010050,0.230125
0.773869,0.010050,0.225109
0.778894,0.010050,0.220094
0.783920,0.010050,0.215079
0.788945,0.010050,0.210066
0.793970,0.010050,0.205053
0.798995,0.010050,0.200041
0.804020,0.010050,0.195029
0.809045,0.010050,0.190019
0.814070,0.010050,0.185009
0.819095,0.010050,0.179999
0.824121,0.010050,0.174991
0.829146,0.010050,0.169983
0.834171,0.010050,0.164976
0.839196,0.010050,0.159969
0.844221,0.010050,0.154963
0.849246,0.010050,0.149958
0.854271,0.010050,0.144953
0.859296,0.010050,0.139949
0.864322,0.010050,0.134945
0.869347,0.010050,0.129942
0.874372,0.010050,0.124940
0.879397,0.010050,0.119938
0.884422,0.010050,0.114937
0.889447,0.010050,0.109936
0.894472,0.010050,0.104935
0.899497,0.010050,0.099935
0.904523,0.010050,0.094936
0.909548,0.010050,0.089937
0.914573,0.010050,0.084938
0.919598,0.010050,0.079939
0.924623,0.010050,0.074942
0.929648,0.010050,0.069944
0.934673,0.010050,0.064947
0.939698,0.010050,0.059949
0.944724,0.010050,0.054953
0.949749,0.010050,0.049956
0.954774,0.010050,0.044960
0.959799,0.010050,0.039964
0.964824,0.010050,0.034968
0.969849,0.010050,0.029972
0.974874,0.010050,0.024977
0.979899,0.010050,0.019981
0.984925,0.010050,0.014986
0.989950,0.010050,0.009991
0.994975,0.010050,0.004995
1.000000,0.010050,0.000000
0.000000,0.015075,1.000000
0.005025,0.015075,0.994999
0.010050,0.015075,0.989998
0.015075,0.015075,0.984997
0.020101,0.015075,0.979994
0.025126,0.015075,0.974993
0.030151,0.015075,0.969989
0.035176,0.015075,0.964990
0.040201,0.015075,0.959987
0.045226,0.015075,0.954984
0.050251,0.015075,0.949981
0.055276,0.015075,0.944981
0.060302,0.015075,0.939978
0.065327,0.015075,0.934973
0.070352,0.015075,0.929970
0.075377,0.015075,0.924967
0.080402,0.015075,0.919963
0.085427,0.015075,0.914960
0.090452,0.015075,0.909954
0.095477,0.015075,0.904947
0.100503,0.015075,0.899942
0.105528,0.015075,0.894939
0.110553,0.015075,0.889933
0.115578,0.015075,0.884925
0.120603,0.015075,0.879917
0.125628,0.015075,0.874909
0.130653,0.015075,0.869902
0.135678,0.015075,0.864893
0.140704,0.015075,0.859884
0.145729,0.015075,0.854875
0.150754,0.015075,0.849865
0.155779,0.015075,0.844853
0.160804,0.015075,0.839840
0.165829,0.015075,0.834827
0.170854,0.015075,0.829815
0.175879,0.015075,0.824803
0.180905,0.015075,0.819790
0.185930,0.015075,0.814775
0.190955,0.015075,0.809758
0.195980,0.015075,0.804740
0.201005,0.015075,0.799721
0.206030,0.015075,0.794702
0.211055,0.015075,0.789684
0.216080,0.015075,0.784667
0.221106,0.015075,0.779648
0.226131,0.015075,0.774627
0.231156,0.015075,0.769603
0.236181,0.015075,0.764577
0.241206,0.015075,0.759549
0.246231,0.015075,0.754521
0.251256,0.015075,0.749492
0.256281,0.015075,0.744464
0.261307,0.015075,0.739436
0.266332,0.015075,0.734407
0.271357,0.015075,0.729376
0.276382,0.015075,0.724344
0.281407,0.015075,0.719308
0.286432,0.015075,0.714269
0.291457,0.015075,0.709227
0.296482,0.015075,0.704181
0.301508,0.015075,0.699132
0.306533,0.015075,0.694082
0.311558,0.015075,0.689029
0.316583,0.015075,0.683975
0.321608,0.015075,0.678921
0.326633,0.015075,0.673866
0.331658,0.015075,0.668811
0.336683,0.015075,0.663756
0.341709,0.015075,0.658702
0.346734,0.015075,0.653647
0.351759,0.015075,0.648593
0.356784,0.015075,0.643539
0.361809,0.015075,0.638485
0.366834,0.015075,0.633432
0.371859,0.015075,0.628378
0.376884,0.015075,0.623324
0.381910,0.015075,0.618271
0.386935,0.015075,0.613218
0.391960,0.015075,0.608164
0.396985,0.015075,0.603111
0.402010,0.015075,0.598058
0.407035,0.015075,0.593004
0.412060,0.015075,0.587951
0.417085,0.015075,0.582898
0.422111,0.015075,0.577844
0.427136,0.015075,0.572791
0.432161,0.015075,0.567738
0.437186,0.015075,0.562685
0.442211,0.015075,0.557632
0.447236,0.015075,0.552579
0.452261,0.015075,0.547527
0.457286,0.015075,0.542474
0.462312,0.015075,0.537422
0.467337,0.015075,0.532369
0.472362,0.015075,0.527317
0.477387,0.015075,0.522265
0.482412,0.015075,0.517214
0.487437,0.015075,0.512162
0.492462,0.015075,0.507111
0.497487,0.015075,0.502060
0.502513,0.015075,0.497010
0.507538,0.015075,0.491960
0.512563,0.015075,0.486910
0.517588,0.015075,0.481860
0.522613,0.015075,0.476811
0.527638,0.015075,0.471762
0.532663,0.015075,0.466714
0.537688,0.015075,0.461666
0.542714,0.015075,0.456618
0.547739,0.015075,0.451571
0.552764,0.015075,0.446524
0.557789,0.015075,0.441478
0.562814,0.015075,0.436432
0.567839,0.015075,0.431387
0.572864,0.015075,0.426342
0.577889,0.015075,0.421298
0.582915,0.015075,0.416254
0.587940,0.015075,0.411211
0.592965,0.015075,0.406168
0.597990,0.015075,0.401127
0.603015,0.015075,0.396085
0.608040,0.015075,0.391045
0.613065,0.015075,0.386004
0.618090,0.015075,0.380965
0.623116,0.015075,0.375926
0.628141,0.015075,0.370888
0.633166,0.015075,0.365851
0.638191,0.015075,0.360814
0.643216,0.015075,0.355778
0.648241,0.015075,0.350743
0.653266,0.015075,0.345708
0.658291,0.015075,0.340674
0.663317,0.015075,0.335641
0.668342,0.015075,0.330609
0.673367,0.015075,0.325577
0.678392,0.015075,0.320546
0.683417,0.015075,0.315516
0.688442,0.015075,0.310487
0.693467,0.015075,0.305459
0.698492,0.015075,0.300431
0.703518,0.015075,0.295404
0.708543,0.015075,0.290378
0.713568,0.015075,0.285352
0.718593,0.015075,0.280328
0.723618,0.015075,0.275304
0.728643,0.015075,0.270281
0.733668,0.015075,0.265259
0.738693,0.015075,0.260237
0.743719,0.015075,0.255217
0.748744,0.015075,0.250197
0.753769,0.015075,0.245178
0.758794,0.015075,0.240160
0.763819,0.015075,0.235142
0.768844,0.015075,0.230125
0.773869,0.015075,0.225109
0.778894,0.015075,0.220094
0.783920,0.015075,0.215080
0.788945,0.015075,0.210066
0.793970,0.015075,0.205053
0.798995,0.015075,0.200041
0.804020,0.015075,0.195030
0.809045,0.015075,0.190019
0.814070,0.015075,0.185009
0.819095,0.015075,0.180000
0.824121,0.015075,0.174991
0.829146,0.015075,0.169983
0.834171,0.015075,0.164976
0.839196,0.015075,0.159969
0.844221,0.015075,0.154963
0.849246,0.015075,0.149958
0.854271,0.015075,0.144953
0.859296,0.015075,0.139949
0.864322,0.015075,0.134946
0.869347,0.015075,0.129943
0.874372,0.015075,0.124940
0.879397,0.015075,0.119938
0.884422,0.015075,0.114937
0.889447,0.015075,0.109936
0.894472,0.015075,0.104935
0.899497,0.015075,0.099935
0.904523,0.015075,0.094936
0.909548,0.015075,0.089937
0.914573,0.015075,0.084938
0.919598,0.015075,0.079940
0.924623,0.015075,0.074942
0.929648,0.015075,0.069944
0.934673,0.015075,0.064947
0.939698,0.015075,0.059950
0.944724,0.015075,0.054953
0.949749,0.015075,0.049956
0.954774,0.015075,0.044960
0.959799,0.015075,0.039964
0.964824,0.015075,0.034968
0.969849,0.015075,0.029972
0.974874,0.015075,0.024977
0.979899,0.015075,0.019981
0.984925,0.015075,0.014986
0.989950,0.015075,0.009991
0.994975,0.015075,0.004995
1.000000,0.015075,0.000000
0.000000,0.020101,1.000000
0.005025,0.020101,0.994998
0.010050,0.020101,0.989998
0.015075,0.020101,0.984997
0.020101,0.020101,0.979993
0.025126,0.020101,0.974994
0.030151,0.020101,0.969992
0.035176,0.020101,0.964988
0.040201,0.020101,0.959986
0.045226,0.020101,0.954985
0.050251,0.020101,0.949982
0.055276,0.020101,0.944981
0.060302,0.020101,0.939976
0.065327,0.020101,0.934972
0.070352,0.020101,0.929971
0.075377,0.020101,0.924967
0.080402,0.020101,0.919963
0.085427,0.020101,0.914959
0.090452,0.020101,0.909953
0.095477,0.020101,0.904947
0.100503,0.020101,0.899943
0.105528,0.020101,0.894939
0.110553,0.020101,0.889932
0.115578,0.020101,0.884924
0.120603,0.020101,0.879916
0.125628,0.020101,0.874909
0.130653,0.020101,0.869902
0.135678,0.020101,0.864893
0.140704,0.020101,0.859884
0.145729,0.020101,0.854874
0.150754,0.020101,0.849863
0.155779,0.020101,0.844852
0.160804,0.020101,0.839840
0.165829,0.020101,0.834827
0.170854,0.020101,0.829815
0.175879,0.020101,0.824802
0.180905,0.020101,0.819789
0.185930,0.020101,0.814774
0.190955,0.020101,0.809757
0.195980,0.020101,0.804739
0.201005,0.020101,0.799720
0.206030,0.020101,0.794702
0.211055,0.020101,0.789684
0.216080,0.020101,0.784666
0.221106,0.020101,0.779647
0.226131,0.020101,0.774626
0.231156,0.020101,0.769602
0.236181,0.020101,0.764576
0.241206,0.020101,0.759549
0.246231,0.020101,0.754520
0.251256,0.020101,0.749492
0.256281,0.020101,0.744464
0.261307,0.020101,0.739435
0.266332,0.020101,0.734407
0.271357,0.020101,0.729376
0.276382,0.020101,0.724343
0.281407,0.020101,0.719308
0.286432,0.020101,0.714268
0.291457,0.020101,0.709226
0.296482,0.020101,0.704180
0.301508,0.020101,0.699132
0.306533,0.020101,0.694081
0.311558,0.020101,0.689028
0.316583,0.020101,0.683975
0.321608,0.020101,0.678920
0.326633,0.020101,0.673865
0.331658,0.020101,0.668810
0.336683,0.020101,0.663756
0.341709,0.020101,0.658701
0.346734,0.020101,0.653647
0.351759,0.020101,0.648593
0.356784,0.020101,0.643539
0.361809,0.020101,0.638485
0.366834,0.020101,0.633431
0.371859,0.020101,0.628378
0.376884,0.020101,0.623324
0.381910,0.020101,0.618271
0.386935,0.020101,0.613217
0.391960,0.020101,0.608164
0.396985,0.020101,0.603111
0.402010,0.020101,0.598057
0.407035,0.020101,0.593004
0.412060,0.020101,0.587951
0.417085,0.020101,0.582897
0.422111,0.020101,0.577844
0.427136,0.020101,0.572791
0.432161,0.020101,0.567738
0.437186,0.020101,0.562685
0.442211,0.020101,0.557632
0.447236,0.020101,0.552579
0.452261,0.020101,0.547526
0.457286,0.020101,0.542474
0.462312,0.020101,0.537421
0.467337,0.020101,0.532369
0.472362,0.020101,0.527317
0.477387,0.020101,0.522265
0.482412,0.020101,0.517214
0.487437,0.020101,0.512162
0.492462,0.020101,0.507111
0.497487,0.020101,0.502060
0.502513,0.020101,0.497010
0.507538,0.020101,0.491960
0.512563,0.020101,0.486910
0.517588,0.020101,0.481860
0.522613,0.020101,0.476811
0.527638,0.020101,0.471762
0.532663,0.020101,0.466714
0.537688,0.020101,0.461666
0.542714,0.020101,0.456618
0.547739,0.020101,0.451571
0.552764,0.020101,0.446524
0.557789,0.020101,0.441478
0.562814,0.020101,0.436432
0.567839,0.020101,0.431387
0.572864,0.020101,0.426342
0.577889,0.020101,0.421298
0.582915,0.020101,0.416254
0.587940,0.020101,0.411211
0.592965,0.020101,0.406169
0.597990,0.020101,0.401127
0.603015,0.020101,0.396086
0.608040,0.020101,0.391045
0.613065,0.020101,0.386005
0.618090,0.020101,0.380965
0.623116,0.020101,0.375927
0.628141,0.020101,0.370889
0.633166,0.020101,0.365851
0.638191,0.020101,0.360815
0.643216,0.020101,0.355779
0.648241,0.020101,0.350743
0.653266,0.020101,0.345709
0.658291,0.020101,0.340675
